year,community_area,primary_type,not_arrests,arrests,incidents,community_name,acs_year,total_population,arrest_rate,incidents_per_100k
2025,16,Weapons Violation,10,14,24,Irving Park,2023,53535,58.33,44.83
2025,17,Arson,4,0,4,Dunning,2023,42548,0.0,9.4
2025,17,Assault,98,16,114,Dunning,2023,42548,14.04,267.93
2025,17,Battery,211,42,253,Dunning,2023,42548,16.6,594.62
2025,17,Burglary,90,6,96,Dunning,2023,42548,6.25,225.63
2025,17,Concealed Carry License Violation,0,1,1,Dunning,2023,42548,100.0,2.35
2025,17,Criminal Damage,167,7,174,Dunning,2023,42548,4.02,408.95
2025,17,Criminal Sexual Assault,5,0,5,Dunning,2023,42548,0.0,11.75
2025,17,Criminal Trespass,27,14,41,Dunning,2023,42548,34.15,96.36
2025,17,Deceptive Practice,112,3,115,Dunning,2023,42548,2.61,270.28
2025,17,Intimidation,2,0,2,Dunning,2023,42548,0.0,4.7
2025,17,Liquor Law Violation,0,5,5,Dunning,2023,42548,100.0,11.75
2025,17,Motor Vehicle Theft,105,9,114,Dunning,2023,42548,7.89,267.93
2025,17,Narcotics,2,13,15,Dunning,2023,42548,86.67,35.25
2025,17,Offense Involving Children,11,2,13,Dunning,2023,42548,15.38,30.55
2025,17,Other Offense,160,19,179,Dunning,2023,42548,10.61,420.7
2025,17,Public Peace Violation,3,1,4,Dunning,2023,42548,25.0,9.4
2025,17,Robbery,16,0,16,Dunning,2023,42548,0.0,37.6
2025,17,Sex Offense,10,0,10,Dunning,2023,42548,0.0,23.5
2025,17,Stalking,7,0,7,Dunning,2023,42548,0.0,16.45
2025,17,Theft,229,10,239,Dunning,2023,42548,4.18,561.72
2025,17,Weapons Violation,2,11,13,Dunning,2023,42548,84.62,30.55
2025,18,Arson,1,0,1,Montclare,2023,13755,0.0,7.27
2025,18,Assault,48,3,51,Montclare,2023,13755,5.88,370.77
2025,18,Battery,91,23,114,Montclare,2023,13755,20.18,828.79
2025,18,Burglary,32,2,34,Montclare,2023,13755,5.88,247.18
2025,18,Criminal Damage,75,1,76,Montclare,2023,13755,1.32,552.53
2025,18,Criminal Sexual Assault,1,0,1,Montclare,2023,13755,0.0,7.27
2025,18,Criminal Trespass,13,1,14,Montclare,2023,13755,7.14,101.78
2025,18,Deceptive Practice,60,1,61,Montclare,2023,13755,1.64,443.48
2025,18,Interference With Public Officer,0,1,1,Montclare,2023,13755,100.0,7.27
2025,18,Intimidation,2,0,2,Montclare,2023,13755,0.0,14.54
2025,18,Liquor Law Violation,0,3,3,Montclare,2023,13755,100.0,21.81
2025,18,Motor Vehicle Theft,64,1,65,Montclare,2023,13755,1.54,472.56
2025,18,Narcotics,0,1,1,Montclare,2023,13755,100.0,7.27
2025,18,Offense Involving Children,7,0,7,Montclare,2023,13755,0.0,50.89
2025,18,Other Offense,46,7,53,Montclare,2023,13755,13.21,385.31
2025,18,Robbery,4,1,5,Montclare,2023,13755,20.0,36.35
2025,18,Sex Offense,2,0,2,Montclare,2023,13755,0.0,14.54
2025,18,Theft,157,14,171,Montclare,2023,13755,8.19,1243.18
2025,18,Weapons Violation,2,3,5,Montclare,2023,13755,60.0,36.35
2025,19,Arson,2,0,2,Belmont Cragin,2023,73988,0.0,2.7
2025,19,Assault,293,66,359,Belmont Cragin,2023,73988,18.38,485.21
2025,19,Battery,575,184,759,Belmont Cragin,2023,73988,24.24,1025.84
2025,19,Burglary,192,14,206,Belmont Cragin,2023,73988,6.8,278.42
2025,19,Concealed Carry License Violation,0,6,6,Belmont Cragin,2023,73988,100.0,8.11
2025,19,Criminal Damage,391,23,414,Belmont Cragin,2023,73988,5.56,559.55
2025,19,Criminal Sexual Assault,21,2,23,Belmont Cragin,2023,73988,8.7,31.09
2025,19,Criminal Trespass,54,16,70,Belmont Cragin,2023,73988,22.86,94.61
2025,19,Deceptive Practice,233,4,237,Belmont Cragin,2023,73988,1.69,320.32
2025,19,Homicide,2,1,3,Belmont Cragin,2023,73988,33.33,4.05
2025,19,Interference With Public Officer,1,20,21,Belmont Cragin,2023,73988,95.24,28.38
2025,19,Intimidation,2,0,2,Belmont Cragin,2023,73988,0.0,2.7
2025,19,Kidnapping,1,0,1,Belmont Cragin,2023,73988,0.0,1.35
2025,19,Liquor Law Violation,0,11,11,Belmont Cragin,2023,73988,100.0,14.87
2025,19,Motor Vehicle Theft,278,5,283,Belmont Cragin,2023,73988,1.77,382.49
2025,19,Narcotics,8,63,71,Belmont Cragin,2023,73988,88.73,95.96
2025,19,Obscenity,1,1,2,Belmont Cragin,2023,73988,50.0,2.7
2025,19,Offense Involving Children,26,4,30,Belmont Cragin,2023,73988,13.33,40.55
2025,19,Other Offense,267,77,344,Belmont Cragin,2023,73988,22.38,464.94
2025,19,Prostitution,0,7,7,Belmont Cragin,2023,73988,100.0,9.46
2025,19,Public Peace Violation,4,5,9,Belmont Cragin,2023,73988,55.56,12.16
2025,19,Robbery,77,9,86,Belmont Cragin,2023,73988,10.47,116.24
2025,19,Sex Offense,23,1,24,Belmont Cragin,2023,73988,4.17,32.44
2025,19,Stalking,11,0,11,Belmont Cragin,2023,73988,0.0,14.87
2025,19,Theft,732,148,880,Belmont Cragin,2023,73988,16.82,1189.38
2025,19,Weapons Violation,24,49,73,Belmont Cragin,2023,73988,67.12,98.66
2025,20,Arson,6,0,6,Hermosa,2023,23200,0.0,25.86
2025,20,Assault,101,15,116,Hermosa,2023,23200,12.93,500.0
2025,20,Battery,175,61,236,Hermosa,2023,23200,25.85,1017.24
2025,20,Burglary,43,2,45,Hermosa,2023,23200,4.44,193.97
2025,20,Concealed Carry License Violation,0,1,1,Hermosa,2023,23200,100.0,4.31
2025,20,Criminal Damage,126,8,134,Hermosa,2023,23200,5.97,577.59
2025,20,Criminal Sexual Assault,7,1,8,Hermosa,2023,23200,12.5,34.48
2025,20,Criminal Trespass,6,9,15,Hermosa,2023,23200,60.0,64.66
2025,20,Deceptive Practice,91,1,92,Hermosa,2023,23200,1.09,396.55
2025,20,Homicide,0,1,1,Hermosa,2023,23200,100.0,4.31
2025,20,Interference With Public Officer,1,1,2,Hermosa,2023,23200,50.0,8.62
2025,20,Kidnapping,1,0,1,Hermosa,2023,23200,0.0,4.31
2025,20,Liquor Law Violation,1,5,6,Hermosa,2023,23200,83.33,25.86
2025,20,Motor Vehicle Theft,73,2,75,Hermosa,2023,23200,2.67,323.28
2025,20,Narcotics,1,12,13,Hermosa,2023,23200,92.31,56.03
2025,20,Obscenity,1,0,1,Hermosa,2023,23200,0.0,4.31
2025,20,Offense Involving Children,10,1,11,Hermosa,2023,23200,9.09,47.41
2025,20,Other Offense,83,20,103,Hermosa,2023,23200,19.42,443.97
2025,20,Public Peace Violation,1,5,6,Hermosa,2023,23200,83.33,25.86
2025,20,Robbery,31,2,33,Hermosa,2023,23200,6.06,142.24
2025,20,Sex Offense,10,0,10,Hermosa,2023,23200,0.0,43.1
2025,20,Stalking,2,0,2,Hermosa,2023,23200,0.0,8.62
2025,20,Theft,201,26,227,Hermosa,2023,23200,11.45,978.45
2025,20,Weapons Violation,11,25,36,Hermosa,2023,23200,69.44,155.17
2025,21,Arson,2,0,2,Avondale,2023,36350,0.0,5.5
2025,21,Assault,129,24,153,Avondale,2023,36350,15.69,420.91
2025,21,Battery,232,66,298,Avondale,2023,36350,22.15,819.81
2025,21,Burglary,140,3,143,Avondale,2023,36350,2.1,393.4
2025,21,Concealed Carry License Violation,0,1,1,Avondale,2023,36350,100.0,2.75
2025,21,Criminal Damage,237,3,240,Avondale,2023,36350,1.25,660.25
2025,21,Criminal Sexual Assault,5,0,5,Avondale,2023,36350,0.0,13.76
2025,21,Criminal Trespass,35,9,44,Avondale,2023,36350,20.45,121.05
2025,21,Deceptive Practice,161,3,164,Avondale,2023,36350,1.83,451.17
2025,21,Homicide,2,1,3,Avondale,2023,36350,33.33,8.25
2025,21,Interference With Public Officer,0,2,2,Avondale,2023,36350,100.0,5.5
2025,21,Kidnapping,1,0,1,Avondale,2023,36350,0.0,2.75
2025,21,Liquor Law Violation,0,1,1,Avondale,2023,36350,100.0,2.75
2025,21,Motor Vehicle Theft,123,7,130,Avondale,2023,36350,5.38,357.63
2025,21,Narcotics,3,14,17,Avondale,2023,36350,82.35,46.77
2025,21,Offense Involving Children,2,0,2,Avondale,2023,36350,0.0,5.5
2025,21,Other Narcotic Violation,1,0,1,Avondale,2023,36350,0.0,2.75
2025,21,Other Offense,111,20,131,Avondale,2023,36350,15.27,360.39
2025,21,Prostitution,0,1,1,Avondale,2023,36350,100.0,2.75
2025,21,Public Peace Violation,2,0,2,Avondale,2023,36350,0.0,5.5
2025,21,Robbery,38,3,41,Avondale,2023,36350,7.32,112.79
2025,21,Sex Offense,9,2,11,Avondale,2023,36350,18.18,30.26
2025,21,Stalking,1,0,1,Avondale,2023,36350,0.0,2.75
2025,21,Theft,627,145,772,Avondale,2023,36350,18.78,2123.8
2025,21,Weapons Violation,9,11,20,Avondale,2023,36350,55.0,55.02
2025,22,Arson,5,0,5,Logan Square,2023,71354,0.0,7.01
2025,22,Assault,256,42,298,Logan Square,2023,71354,14.09,417.64
2025,22,Battery,401,125,526,Logan Square,2023,71354,23.76,737.17
2025,22,Burglary,279,16,295,Logan Square,2023,71354,5.42,413.43
2025,22,Concealed Carry License Violation,0,4,4,Logan Square,2023,71354,100.0,5.61
2025,22,Criminal Damage,478,27,505,Logan Square,2023,71354,5.35,707.74
2025,22,Criminal Sexual Assault,28,0,28,Logan Square,2023,71354,0.0,39.24
2025,22,Criminal Trespass,60,30,90,Logan Square,2023,71354,33.33,126.13
2025,22,Deceptive Practice,294,2,296,Logan Square,2023,71354,0.68,414.83
2025,22,Homicide,1,1,2,Logan Square,2023,71354,50.0,2.8
2025,22,Interference With Public Officer,0,6,6,Logan Square,2023,71354,100.0,8.41
2025,22,Intimidation,4,0,4,Logan Square,2023,71354,0.0,5.61
2025,22,Liquor Law Violation,0,7,7,Logan Square,2023,71354,100.0,9.81
2025,22,Motor Vehicle Theft,271,13,284,Logan Square,2023,71354,4.58,398.02
2025,22,Narcotics,6,27,33,Logan Square,2023,71354,81.82,46.25
2025,22,Offense Involving Children,16,2,18,Logan Square,2023,71354,11.11,25.23
2025,22,Other Offense,214,40,254,Logan Square,2023,71354,15.75,355.97
2025,22,Prostitution,0,1,1,Logan Square,2023,71354,100.0,1.4
2025,22,Public Peace Violation,5,6,11,Logan Square,2023,71354,54.55,15.42
2025,22,Robbery,91,19,110,Logan Square,2023,71354,17.27,154.16
2025,22,Sex Offense,32,4,36,Logan Square,2023,71354,11.11,50.45
2025,22,Stalking,13,2,15,Logan Square,2023,71354,13.33,21.02
2025,22,Theft,1284,361,1645,Logan Square,2023,71354,21.95,2305.41
2025,22,Weapons Violation,19,23,42,Logan Square,2023,71354,54.76,58.86
2025,23,Arson,7,3,10,Humboldt Park,2023,55015,30.0,18.18
2025,23,Assault,442,56,498,Humboldt Park,2023,55015,11.24,905.21
2025,23,Battery,941,231,1172,Humboldt Park,2023,55015,19.71,2130.33
2025,23,Burglary,167,10,177,Humboldt Park,2023,55015,5.65,321.73
2025,23,Concealed Carry License Violation,0,4,4,Humboldt Park,2023,55015,100.0,7.27
2025,23,Criminal Damage,499,27,526,Humboldt Park,2023,55015,5.13,956.1
2025,23,Criminal Sexual Assault,38,2,40,Humboldt Park,2023,55015,5.0,72.71
2025,23,Criminal Trespass,69,40,109,Humboldt Park,2023,55015,36.7,198.13
2025,23,Deceptive Practice,251,10,261,Humboldt Park,2023,55015,3.83,474.42
2025,23,Gambling,0,2,2,Humboldt Park,2023,55015,100.0,3.64
2025,23,Homicide,15,3,18,Humboldt Park,2023,55015,16.67,32.72
2025,23,Interference With Public Officer,1,37,38,Humboldt Park,2023,55015,97.37,69.07
2025,23,Intimidation,3,0,3,Humboldt Park,2023,55015,0.0,5.45
2025,23,Kidnapping,1,1,2,Humboldt Park,2023,55015,50.0,3.64
2025,23,Liquor Law Violation,1,2,3,Humboldt Park,2023,55015,66.67,5.45
2025,23,Motor Vehicle Theft,371,22,393,Humboldt Park,2023,55015,5.6,714.35
2025,23,Narcotics,24,1110,1134,Humboldt Park,2023,55015,97.88,2061.26
2025,23,Non-Criminal,0,1,1,Humboldt Park,2023,55015,100.0,1.82
2025,23,Obscenity,0,3,3,Humboldt Park,2023,55015,100.0,5.45
2025,23,Offense Involving Children,41,3,44,Humboldt Park,2023,55015,6.82,79.98
2025,23,Other Offense,321,94,415,Humboldt Park,2023,55015,22.65,754.34
2025,23,Prostitution,0,2,2,Humboldt Park,2023,55015,100.0,3.64
2025,23,Public Peace Violation,8,22,30,Humboldt Park,2023,55015,73.33,54.53
2025,23,Robbery,171,5,176,Humboldt Park,2023,55015,2.84,319.91
2025,23,Sex Offense,31,3,34,Humboldt Park,2023,55015,8.82,61.8
2025,23,Stalking,7,0,7,Humboldt Park,2023,55015,0.0,12.72
2025,23,Theft,775,121,896,Humboldt Park,2023,55015,13.5,1628.65
2025,23,Weapons Violation,39,114,153,Humboldt Park,2023,55015,74.51,278.11
2025,24,Arson,4,2,6,West Town,2023,86453,33.33,6.94
2025,24,Assault,348,47,395,West Town,2023,86453,11.9,456.9
2025,24,Battery,626,155,781,West Town,2023,86453,19.85,903.38
2025,24,Burglary,503,26,529,West Town,2023,86453,4.91,611.89
2025,24,Concealed Carry License Violation,0,5,5,West Town,2023,86453,100.0,5.78
2025,24,Criminal Damage,780,28,808,West Town,2023,86453,3.47,934.61
2025,24,Criminal Sexual Assault,39,2,41,West Town,2023,86453,4.88,47.42
2025,24,Criminal Trespass,113,27,140,West Town,2023,86453,19.29,161.94
2025,24,Deceptive Practice,490,10,500,West Town,2023,86453,2.0,578.35
2025,24,Homicide,1,2,3,West Town,2023,86453,66.67,3.47
2025,24,Interference With Public Officer,3,11,14,West Town,2023,86453,78.57,16.19
2025,24,Intimidation,6,0,6,West Town,2023,86453,0.0,6.94
2025,24,Kidnapping,2,0,2,West Town,2023,86453,0.0,2.31
2025,24,Liquor Law Violation,0,12,12,West Town,2023,86453,100.0,13.88
2025,24,Motor Vehicle Theft,668,11,679,West Town,2023,86453,1.62,785.4
2025,24,Narcotics,4,45,49,West Town,2023,86453,91.84,56.68
2025,24,Offense Involving Children,25,5,30,West Town,2023,86453,16.67,34.7
2025,24,Other Offense,253,25,278,West Town,2023,86453,8.99,321.56
2025,24,Public Peace Violation,11,9,20,West Town,2023,86453,45.0,23.13
2025,24,Robbery,159,16,175,West Town,2023,86453,9.14,202.42
2025,24,Sex Offense,42,2,44,West Town,2023,86453,4.55,50.89
2025,24,Stalking,13,0,13,West Town,2023,86453,0.0,15.04
2025,24,Theft,2152,128,2280,West Town,2023,86453,5.61,2637.27
2025,24,Weapons Violation,22,41,63,West Town,2023,86453,65.08,72.87
2025,25,Arson,28,4,32,Austin,2023,100278,12.5,31.91
2025,25,Assault,1020,150,1170,Austin,2023,100278,12.82,1166.76
2025,25,Battery,2144,471,2615,Austin,2023,100278,18.01,2607.75
2025,25,Burglary,353,18,371,Austin,2023,100278,4.85,369.97
2025,25,Concealed Carry License Violation,0,8,8,Austin,2023,100278,100.0,7.98
2025,25,Criminal Damage,1155,74,1229,Austin,2023,100278,6.02,1225.59
2025,25,Criminal Sexual Assault,106,2,108,Austin,2023,100278,1.85,107.7
2025,25,Criminal Trespass,136,46,182,Austin,2023,100278,25.27,181.5
2025,25,Deceptive Practice,501,14,515,Austin,2023,100278,2.72,513.57
2025,25,Homicide,30,15,45,Austin,2023,100278,33.33,44.88
2025,25,Human Trafficking,2,0,2,Austin,2023,100278,0.0,1.99
2025,25,Interference With Public Officer,2,41,43,Austin,2023,100278,95.35,42.88
2025,25,Intimidation,4,0,4,Austin,2023,100278,0.0,3.99
2025,25,Kidnapping,4,0,4,Austin,2023,100278,0.0,3.99
2025,25,Liquor Law Violation,3,5,8,Austin,2023,100278,62.5,7.98
2025,25,Motor Vehicle Theft,779,47,826,Austin,2023,100278,5.69,823.71
2025,25,Narcotics,38,819,857,Austin,2023,100278,95.57,854.62
2025,25,Obscenity,1,2,3,Austin,2023,100278,66.67,2.99
2025,25,Offense Involving Children,49,6,55,Austin,2023,100278,10.91,54.85
2025,25,Other Offense,747,159,906,Austin,2023,100278,17.55,903.49
2025,25,Prostitution,1,45,46,Austin,2023,100278,97.83,45.87
2025,25,Public Peace Violation,15,19,34,Austin,2023,100278,55.88,33.91
2025,25,Robbery,322,31,353,Austin,2023,100278,8.78,352.02
2025,25,Sex Offense,59,4,63,Austin,2023,100278,6.35,62.83
2025,25,Stalking,20,2,22,Austin,2023,100278,9.09,21.94
2025,25,Theft,1655,311,1966,Austin,2023,100278,15.82,1960.55
2025,25,Weapons Violation,63,255,318,Austin,2023,100278,80.19,317.12
2025,26,Arson,5,0,5,West Garfield Park,2023,16345,0.0,30.59
2025,26,Assault,304,32,336,West Garfield Park,2023,16345,9.52,2055.67
2025,26,Battery,641,134,775,West Garfield Park,2023,16345,17.29,4741.51
2025,26,Burglary,75,3,78,West Garfield Park,2023,16345,3.85,477.21
2025,26,Concealed Carry License Violation,0,2,2,West Garfield Park,2023,16345,100.0,12.24
2025,26,Criminal Damage,329,17,346,West Garfield Park,2023,16345,4.91,2116.86
2025,26,Criminal Sexual Assault,30,2,32,West Garfield Park,2023,16345,6.25,195.78
2025,26,Criminal Trespass,23,10,33,West Garfield Park,2023,16345,30.3,201.9
2025,26,Deceptive Practice,104,4,108,West Garfield Park,2023,16345,3.7,660.75
2025,26,Homicide,10,4,14,West Garfield Park,2023,16345,28.57,85.65
2025,26,Interference With Public Officer,0,23,23,West Garfield Park,2023,16345,100.0,140.72
2025,26,Intimidation,1,0,1,West Garfield Park,2023,16345,0.0,6.12
2025,26,Kidnapping,1,0,1,West Garfield Park,2023,16345,0.0,6.12
2025,26,Motor Vehicle Theft,191,12,203,West Garfield Park,2023,16345,5.91,1241.97
2025,26,Narcotics,20,429,449,West Garfield Park,2023,16345,95.55,2747.02
2025,26,Obscenity,0,1,1,West Garfield Park,2023,16345,100.0,6.12
2025,26,Offense Involving Children,26,5,31,West Garfield Park,2023,16345,16.13,189.66
2025,26,Other Offense,130,35,165,West Garfield Park,2023,16345,21.21,1009.48
2025,26,Prostitution,0,11,11,West Garfield Park,2023,16345,100.0,67.3
2025,26,Public Peace Violation,14,10,24,West Garfield Park,2023,16345,41.67,146.83
2025,26,Robbery,145,5,150,West Garfield Park,2023,16345,3.33,917.71
2025,26,Sex Offense,9,0,9,West Garfield Park,2023,16345,0.0,55.06
2025,26,Stalking,5,2,7,West Garfield Park,2023,16345,28.57,42.83
2025,26,Theft,344,11,355,West Garfield Park,2023,16345,3.1,2171.92
2025,26,Weapons Violation,27,126,153,West Garfield Park,2023,16345,82.35,936.07
2025,27,Arson,2,0,2,East Garfield Park,2023,19855,0.0,10.07
2025,27,Assault,373,48,421,East Garfield Park,2023,19855,11.4,2120.37
2025,27,Battery,662,117,779,East Garfield Park,2023,19855,15.02,3923.44
2025,27,Burglary,89,6,95,East Garfield Park,2023,19855,6.32,478.47
2025,27,Concealed Carry License Violation,0,3,3,East Garfield Park,2023,19855,100.0,15.11
2025,27,Criminal Damage,374,18,392,East Garfield Park,2023,19855,4.59,1974.31
2025,27,Criminal Sexual Assault,31,0,31,East Garfield Park,2023,19855,0.0,156.13
2025,27,Criminal Trespass,45,21,66,East Garfield Park,2023,19855,31.82,332.41
2025,27,Deceptive Practice,131,6,137,East Garfield Park,2023,19855,4.38,690.0
2025,27,Homicide,7,5,12,East Garfield Park,2023,19855,41.67,60.44
2025,27,Human Trafficking,1,0,1,East Garfield Park,2023,19855,0.0,5.04
2025,27,Interference With Public Officer,0,12,12,East Garfield Park,2023,19855,100.0,60.44
2025,27,Kidnapping,2,0,2,East Garfield Park,2023,19855,0.0,10.07
2025,27,Motor Vehicle Theft,234,17,251,East Garfield Park,2023,19855,6.77,1264.17
2025,27,Narcotics,13,521,534,East Garfield Park,2023,19855,97.57,2689.5
2025,27,Obscenity,0,1,1,East Garfield Park,2023,19855,100.0,5.04
2025,27,Offense Involving Children,26,1,27,East Garfield Park,2023,19855,3.7,135.99
2025,27,Other Offense,217,38,255,East Garfield Park,2023,19855,14.9,1284.31
2025,27,Public Peace Violation,11,8,19,East Garfield Park,2023,19855,42.11,95.69
2025,27,Robbery,113,8,121,East Garfield Park,2023,19855,6.61,609.42
2025,27,Sex Offense,21,1,22,East Garfield Park,2023,19855,4.55,110.8
2025,27,Stalking,17,0,17,East Garfield Park,2023,19855,0.0,85.62
2025,27,Theft,454,7,461,East Garfield Park,2023,19855,1.52,2321.83
2025,27,Weapons Violation,27,86,113,East Garfield Park,2023,19855,76.11,569.13
2025,28,Arson,7,3,10,Near West Side,2023,65370,30.0,15.3
2025,28,Assault,806,85,891,Near West Side,2023,65370,9.54,1363.01
2025,28,Battery,1259,226,1485,Near West Side,2023,65370,15.22,2271.68
2025,28,Burglary,453,28,481,Near West Side,2023,65370,5.82,735.81
2025,28,Concealed Carry License Violation,0,17,17,Near West Side,2023,65370,100.0,26.01
2025,28,Criminal Damage,1102,25,1127,Near West Side,2023,65370,2.22,1724.03
2025,28,Criminal Sexual Assault,88,1,89,Near West Side,2023,65370,1.12,136.15
2025,28,Criminal Trespass,244,73,317,Near West Side,2023,65370,23.03,484.93
2025,28,Deceptive Practice,657,14,671,Near West Side,2023,65370,2.09,1026.46
2025,28,Homicide,12,8,20,Near West Side,2023,65370,40.0,30.6
2025,28,Interference With Public Officer,1,20,21,Near West Side,2023,65370,95.24,32.12
2025,28,Intimidation,7,0,7,Near West Side,2023,65370,0.0,10.71
2025,28,Kidnapping,7,0,7,Near West Side,2023,65370,0.0,10.71
2025,28,Liquor Law Violation,1,15,16,Near West Side,2023,65370,93.75,24.48
2025,28,Motor Vehicle Theft,854,18,872,Near West Side,2023,65370,2.06,1333.95
2025,28,Narcotics,15,146,161,Near West Side,2023,65370,90.68,246.29
2025,28,Obscenity,2,3,5,Near West Side,2023,65370,60.0,7.65
2025,28,Offense Involving Children,45,4,49,Near West Side,2023,65370,8.16,74.96
2025,28,Other Offense,444,62,506,Near West Side,2023,65370,12.25,774.06
2025,28,Public Indecency,0,1,1,Near West Side,2023,65370,100.0,1.53
2025,28,Public Peace Violation,29,24,53,Near West Side,2023,65370,45.28,81.08
2025,28,Robbery,203,14,217,Near West Side,2023,65370,6.45,331.96
2025,28,Sex Offense,42,7,49,Near West Side,2023,65370,14.29,74.96
2025,28,Stalking,38,0,38,Near West Side,2023,65370,0.0,58.13
2025,28,Theft,2787,263,3050,Near West Side,2023,65370,8.62,4665.75
2025,28,Weapons Violation,26,120,146,Near West Side,2023,65370,82.19,223.34
2025,29,Arson,11,1,12,North Lawndale,2023,30355,8.33,39.53
2025,29,Assault,562,80,642,North Lawndale,2023,30355,12.46,2114.97
2025,29,Battery,1157,255,1412,North Lawndale,2023,30355,18.06,4651.62
2025,29,Burglary,113,4,117,North Lawndale,2023,30355,3.42,385.44
2025,29,Concealed Carry License Violation,0,19,19,North Lawndale,2023,30355,100.0,62.59
2025,29,Criminal Damage,584,42,626,North Lawndale,2023,30355,6.71,2062.26
2025,29,Criminal Sexual Assault,49,0,49,North Lawndale,2023,30355,0.0,161.42
2025,29,Criminal Trespass,56,38,94,North Lawndale,2023,30355,40.43,309.67
2025,29,Deceptive Practice,211,12,223,North Lawndale,2023,30355,5.38,734.64
2025,29,Homicide,13,6,19,North Lawndale,2023,30355,31.58,62.59
2025,29,Human Trafficking,1,0,1,North Lawndale,2023,30355,0.0,3.29
2025,29,Interference With Public Officer,4,24,28,North Lawndale,2023,30355,85.71,92.24
2025,29,Intimidation,3,0,3,North Lawndale,2023,30355,0.0,9.88
2025,29,Liquor Law Violation,0,4,4,North Lawndale,2023,30355,100.0,13.18
2025,29,Motor Vehicle Theft,306,19,325,North Lawndale,2023,30355,5.85,1070.66
2025,29,Narcotics,28,972,1000,North Lawndale,2023,30355,97.2,3294.35
2025,29,Offense Involving Children,33,6,39,North Lawndale,2023,30355,15.38,128.48
2025,29,Other Offense,395,151,546,North Lawndale,2023,30355,27.66,1798.72
2025,29,Public Peace Violation,13,33,46,North Lawndale,2023,30355,71.74,151.54
2025,29,Robbery,164,17,181,North Lawndale,2023,30355,9.39,596.28
2025,29,Sex Offense,21,3,24,North Lawndale,2023,30355,12.5,79.06
2025,29,Stalking,16,0,16,North Lawndale,2023,30355,0.0,52.71
2025,29,Theft,716,19,735,North Lawndale,2023,30355,2.59,2421.35
2025,29,Weapons Violation,47,211,258,North Lawndale,2023,30355,81.78,849.94
